letter,input_days,output_days,experiment_name,weighted_metric
M,30,1,20_M_exp8,0.013702877208982642
M,30,1,20_M_exp32,0.01298903560034182
M,30,1,20_M_exp64,0.012982088076530032
M,30,7,20_M_exp8,0.018042597456269287
M,30,7,20_M_exp32,0.01772400577280795
M,30,7,20_M_exp64,0.01769171869515945
M,60,1,20_M_exp8,0.013771743945884362
M,60,1,20_M_exp32,0.01318238251820278
M,60,1,20_M_exp64,0.013098609829811675
M,60,7,20_M_exp8,0.018079753929490676
M,60,7,20_M_exp32,0.017852594505585552
M,60,7,20_M_exp64,0.01772491805005872
