letter,input_days,output_days,experiment_name,weighted_metric
T,30,1,20_T_exp8,0.013157589361071588
T,30,1,20_T_exp32,0.012609533034265041
T,30,1,20_T_exp64,0.012584652751684187
T,30,7,20_T_exp8,0.01850729249417782
T,30,7,20_T_exp32,0.018036242574453357
T,30,7,20_T_exp64,0.018135346472263336
T,60,1,20_T_exp8,0.013300617225468159
T,60,1,20_T_exp32,0.012757057324051857
T,60,1,20_T_exp64,0.01235926803201437
T,60,7,20_T_exp8,0.01843228004872799
T,60,7,20_T_exp32,0.01816551201045513
T,60,7,20_T_exp64,0.0184040330350399
