letter,input_days,output_days,experiment_name,weighted_metric
AD,30,1,20_AD_exp8,0.013633344322443008
AD,30,1,20_AD_exp32,0.012737736105918884
AD,30,1,20_AD_exp64,0.01271848566830158
AD,30,7,20_AD_exp8,0.018416659906506542
AD,30,7,20_AD_exp32,0.01827353052794933
AD,30,7,20_AD_exp64,0.01782694272696972
AD,60,1,20_AD_exp8,0.01341445092111826
AD,60,1,20_AD_exp32,0.012543129734694958
AD,60,1,20_AD_exp64,0.012638113461434841
AD,60,7,20_AD_exp8,0.018483186140656468
AD,60,7,20_AD_exp32,0.01811620406806469
AD,60,7,20_AD_exp64,0.017787711694836617
