letter,input_days,output_days,experiment_name,weighted_metric
W,30,1,20_W_exp8,0.013403833843767643
W,30,1,20_W_exp32,0.0129417572170496
W,30,1,20_W_exp64,0.012775237672030926
W,30,7,20_W_exp8,0.017856961116194725
W,30,7,20_W_exp32,0.017299223691225052
W,30,7,20_W_exp64,0.017514999955892563
W,60,1,20_W_exp8,0.014416977763175963
W,60,1,20_W_exp32,0.012815594673156738
W,60,1,20_W_exp64,0.01259972993284464
W,60,7,20_W_exp8,0.018177615478634838
W,60,7,20_W_exp32,0.017674369737505913
W,60,7,20_W_exp64,0.017458274960517883
