letter,input_days,output_days,experiment_name,weighted_metric
F,30,1,20_F_exp8,0.013923997958480386
F,30,1,20_F_exp32,0.01340038261407514
F,30,1,20_F_exp64,0.013249186782219835
F,30,7,20_F_exp8,0.01777426927109833
F,30,7,20_F_exp32,0.017838676484595785
F,30,7,20_F_exp64,0.018097532571083978
F,60,1,20_F_exp8,0.0138808878619919
F,60,1,20_F_exp32,0.01368928974289358
F,60,1,20_F_exp64,0.013241613812913949
F,60,7,20_F_exp8,0.018270647970950633
F,60,7,20_F_exp32,0.018493833099425056
F,60,7,20_F_exp64,0.01856684912236755
