letter,input_days,output_days,experiment_name,weighted_metric
V,30,1,20_V_exp8,0.013853205272116871
V,30,1,20_V_exp32,0.013357287553544536
V,30,1,20_V_exp64,0.01326554492739827
V,30,7,20_V_exp8,0.018362225091271993
V,30,7,20_V_exp32,0.01814341155197204
V,30,7,20_V_exp64,0.017960055214330625
V,60,1,20_V_exp8,0.01429738305981436
V,60,1,20_V_exp32,0.013671735987851492
V,60,1,20_V_exp64,0.013519856122959601
V,60,7,20_V_exp8,0.018184125708621088
V,60,7,20_V_exp32,0.017846032838965433
V,60,7,20_V_exp64,0.017887528116801426
