,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,f1,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs
0,1,1,0,0,0,30,1,0.08265688270330429,0.08265688270330429,0.0,0.0,0.0,0.0,594.0,0.0,64.0,3287,42.12622714042664,23_B_exp8,23_B.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,20
1,1,1,0,0,0,30,7,0.07899661362171173,0.07899660617113112,0.08888889177637846,0.5116279125213623,0.048672568053007126,22.0,4126.0,21.0,430.0,3281,89.73300671577455,23_B_exp8,23_B.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,43
2,1,1,0,0,0,60,1,0.08191626518964767,0.08191626518964767,0.0,0.0,0.0,0.0,592.0,0.0,60.0,3257,35.144150018692024,23_B_exp8,23_B.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,17
3,1,1,0,0,0,60,7,0.06547306478023529,0.06547307223081589,0.03508771835173063,0.2857142984867096,0.018691588193178173,8.0,4109.0,20.0,420.0,3251,73.17449426651002,23_B_exp8,23_B.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,35
4,1,1,0,1,0,30,1,0.0977579653263092,0.0977579653263092,0.40993788621891136,0.3793103396892548,0.4459459483623505,33.0,414.0,54.0,41.0,2706,41.24051690101624,23_B_exp8,23_B.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,24
5,1,1,0,1,0,30,7,0.0851040855050087,0.0851040855050087,0.3926002149412404,0.415217399597168,0.3723196983337401,191.0,2998.0,269.0,322.0,2700,57.54207253456116,23_B_exp8,23_B.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,33
6,1,1,0,1,0,60,1,0.08666684478521347,0.08666683733463287,0.4126984121427634,0.5,0.3513513505458832,26.0,436.0,26.0,48.0,2676,30.716566562652588,23_B_exp8,23_B.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,18
7,1,1,0,1,0,60,7,0.09204670041799544,0.09204669296741486,0.0,0.0,0.0,0.0,3225.0,0.0,513.0,2670,38.38288116455078,23_B_exp8,23_B.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,22
8,1,1,0,2,0,30,1,0.08801887929439545,0.08801887929439545,0.43181818591677085,0.4175824224948883,0.4470588266849518,38.0,517.0,53.0,47.0,3272,49.47614049911499,23_B_exp8,23_B.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,24
9,1,1,0,2,0,30,7,0.08009175956249237,0.08009176701307298,0.3474903529347548,0.4176334142684937,0.2975206673145294,180.0,3722.0,251.0,425.0,3266,139.92950820922852,23_B_exp8,23_B.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,67
