letter,input_days,output_days,experiment_name,weighted_metric
AB,30,1,8_AB_exp8,0.013483947142958641
AB,30,1,8_AB_exp32,0.01257608737796545
AB,30,1,8_AB_exp64,0.01512906514108181
AB,30,7,8_AB_exp8,0.017143074423074722
AB,30,7,8_AB_exp32,0.012904482893645763
AB,30,7,8_AB_exp64,0.01179611962288618
AB,60,1,8_AB_exp8,0.013158688321709631
AB,60,1,8_AB_exp32,0.012658226303756235
AB,60,1,8_AB_exp64,0.015453329309821129
AB,60,7,8_AB_exp8,0.015977725386619568
AB,60,7,8_AB_exp32,0.012997878715395927
AB,60,7,8_AB_exp64,0.011918988078832626
