letter,input_days,output_days,experiment_name,weighted_metric
AA,30,1,8_AA_exp8,0.012922260513680688
AA,30,1,8_AA_exp32,0.013092551039505091
AA,30,1,8_AA_exp64,0.01943975137368415
AA,30,7,8_AA_exp8,0.015740781904389843
AA,30,7,8_AA_exp32,0.011217111883168086
AA,30,7,8_AA_exp64,0.009475055979520225
AA,60,1,8_AA_exp8,0.014412164035293332
AA,60,1,8_AA_exp32,0.01307453405842827
AA,60,1,8_AA_exp64,0.017437602217313636
AA,60,7,8_AA_exp8,0.01673793118072754
AA,60,7,8_AA_exp32,0.012054624038182521
AA,60,7,8_AA_exp64,0.009221798813852825
