letter,input_days,output_days,experiment_name,weighted_metric
I,30,1,8_I_exp8,0.021160021043437175
I,30,1,8_I_exp32,0.020862461545094666
I,30,1,8_I_exp64,0.02421499083083764
I,30,7,8_I_exp8,0.026943916731188747
I,30,7,8_I_exp32,0.023730293277241108
I,30,7,8_I_exp64,0.02192550706487755
I,60,1,8_I_exp8,0.023264141275121886
I,60,1,8_I_exp32,0.02321044482462304
I,60,1,8_I_exp64,0.026618176979863895
I,60,7,8_I_exp8,0.030978565298702625
I,60,7,8_I_exp32,0.026910281580823828
I,60,7,8_I_exp64,0.02614809888633387
