letter,input_days,output_days,experiment_name,weighted_metric
C,30,1,8_C_exp8,0.012980043738813063
C,30,1,8_C_exp32,0.013939109512796387
C,30,1,8_C_exp64,0.019799473161840338
C,30,7,8_C_exp8,0.014872050274867547
C,30,7,8_C_exp32,0.011777374728551606
C,30,7,8_C_exp64,0.010143415643677616
C,60,1,8_C_exp8,0.012781978653895371
C,60,1,8_C_exp32,0.012965397735496171
C,60,1,8_C_exp64,0.01786290874825033
C,60,7,8_C_exp8,0.016061454071133047
C,60,7,8_C_exp32,0.011585600483654574
C,60,7,8_C_exp64,0.009223011440405863
