letter,input_days,output_days,experiment_name,weighted_metric
T,30,1,8_T_exp8,0.012861271388828754
T,30,1,8_T_exp32,0.01229111850261688
T,30,1,8_T_exp64,0.013278180733323095
T,30,7,8_T_exp8,0.01491674780845642
T,30,7,8_T_exp32,0.012446834705770016
T,30,7,8_T_exp64,0.010910976678133009
T,60,1,8_T_exp8,0.012099285610020159
T,60,1,8_T_exp32,0.013222708366811277
T,60,1,8_T_exp64,0.020892072468996048
T,60,7,8_T_exp8,0.01563599519431591
T,60,7,8_T_exp32,0.013435699045658113
T,60,7,8_T_exp64,0.010475112125277521
