letter,input_days,output_days,experiment_name,weighted_metric
Q,30,1,8_Q_exp8,0.014047890168538933
Q,30,1,8_Q_exp32,0.014978959835602336
Q,30,1,8_Q_exp64,0.017459657345118635
Q,30,7,8_Q_exp8,0.015189338253775353
Q,30,7,8_Q_exp32,0.011968122866521613
Q,30,7,8_Q_exp64,0.010179904498979805
Q,60,1,8_Q_exp8,0.013045178770876388
Q,60,1,8_Q_exp32,0.01542887698333158
Q,60,1,8_Q_exp64,0.017577932832281342
Q,60,7,8_Q_exp8,0.01592936130400979
Q,60,7,8_Q_exp32,0.012137545426443009
Q,60,7,8_Q_exp64,0.01000416073302012
