letter,input_days,output_days,experiment_name,weighted_metric
W,30,1,8_W_exp8,0.012660534121096134
W,30,1,8_W_exp32,0.014192137867212297
W,30,1,8_W_exp64,0.018608186393976208
W,30,7,8_W_exp8,0.01605171710252762
W,30,7,8_W_exp32,0.013011625967919828
W,30,7,8_W_exp64,0.011161807924509048
W,60,1,8_W_exp8,0.012593014165759088
W,60,1,8_W_exp32,0.012537205591797829
W,60,1,8_W_exp64,0.018523965030908585
W,60,7,8_W_exp8,0.01686011254787445
W,60,7,8_W_exp32,0.012865846045315266
W,60,7,8_W_exp64,0.010851267725229263
