letter,input_days,output_days,experiment_name,weighted_metric
N,30,1,8_N_exp8,0.013550208881497385
N,30,1,8_N_exp32,0.01186026819050312
N,30,1,8_N_exp64,0.013970885425806046
N,30,7,8_N_exp8,0.016742756590247154
N,30,7,8_N_exp32,0.013895745389163494
N,30,7,8_N_exp64,0.012475520372390749
N,60,1,8_N_exp8,0.013796376064419745
N,60,1,8_N_exp32,0.014108328148722647
N,60,1,8_N_exp64,0.014362822286784647
N,60,7,8_N_exp8,0.018107026815414432
N,60,7,8_N_exp32,0.013717998750507832
N,60,7,8_N_exp64,0.011075134389102459
