letter,input_days,output_days,experiment_name,weighted_metric
C,30,1,22_C_exp8,0.01761270232475167
C,30,1,22_C_exp32,0.017351235503706486
C,30,1,22_C_exp64,0.017164897463213997
C,30,7,22_C_exp8,0.02036246348430692
C,30,7,22_C_exp32,0.020752086034122885
C,30,7,22_C_exp64,0.020717361081047218
C,60,1,22_C_exp8,0.01756912064855965
C,60,1,22_C_exp32,0.017194102649350004
C,60,1,22_C_exp64,0.017412205753034024
C,60,7,22_C_exp8,0.020372506808254774
C,60,7,22_C_exp32,0.020536644851882793
C,60,7,22_C_exp64,0.02045908980775906
