letter,input_days,output_days,experiment_name,weighted_metric
M,30,1,22_M_exp8,0.01820491300113186
M,30,1,22_M_exp32,0.01796643544348473
M,30,1,22_M_exp64,0.01800358703579096
M,30,7,22_M_exp8,0.01999887628598186
M,30,7,22_M_exp32,0.01990625669420579
M,30,7,22_M_exp64,0.019848343221658543
M,60,1,22_M_exp8,0.01813191105415966
M,60,1,22_M_exp32,0.01799276381527551
M,60,1,22_M_exp64,0.017941750754297027
M,60,7,22_M_exp8,0.019853604656151113
M,60,7,22_M_exp32,0.019803007653750038
M,60,7,22_M_exp64,0.01985487825151126
