letter,input_days,output_days,experiment_name,weighted_metric
V,30,1,22_V_exp8,0.018829697778276283
V,30,1,22_V_exp32,0.018467105803776435
V,30,1,22_V_exp64,0.018406455479405757
V,30,7,22_V_exp8,0.020417048151706575
V,30,7,22_V_exp32,0.02033142359074236
V,30,7,22_V_exp64,0.02047617115401232
V,60,1,22_V_exp8,0.018805252769648905
V,60,1,22_V_exp32,0.019015509860214438
V,60,1,22_V_exp64,0.01850628326725246
V,60,7,22_V_exp8,0.02001023882248697
V,60,7,22_V_exp32,0.019978696257345566
V,60,7,22_V_exp64,0.019967721896480863
