letter,input_days,output_days,experiment_name,weighted_metric
Q,30,1,22_Q_exp8,0.01753228053474063
Q,30,1,22_Q_exp32,0.017467775957330182
Q,30,1,22_Q_exp64,0.01773673002686383
Q,30,7,22_Q_exp8,0.020590097428213397
Q,30,7,22_Q_exp32,0.020697805969858495
Q,30,7,22_Q_exp64,0.020258376993113704
Q,60,1,22_Q_exp8,0.017831539641283138
Q,60,1,22_Q_exp32,0.01743752309590766
Q,60,1,22_Q_exp64,0.017565981700171193
Q,60,7,22_Q_exp8,0.020469055147137212
Q,60,7,22_Q_exp32,0.02114711936852824
Q,60,7,22_Q_exp64,0.021063290974673105
