letter,input_days,output_days,experiment_name,weighted_metric
J,30,1,22_J_exp8,0.01853614444883556
J,30,1,22_J_exp32,0.018396619703432843
J,30,1,22_J_exp64,0.018413266617053448
J,30,7,22_J_exp8,0.02050857534123381
J,30,7,22_J_exp32,0.02028487734066151
J,30,7,22_J_exp64,0.020562754006774608
J,60,1,22_J_exp8,0.018656282008727307
J,60,1,22_J_exp32,0.018558022980930428
J,60,1,22_J_exp64,0.018524962577170557
J,60,7,22_J_exp8,0.019969102210451325
J,60,7,22_J_exp32,0.019908061951492764
J,60,7,22_J_exp64,0.019942129590399878
