letter,input_days,output_days,experiment_name,weighted_metric
B,30,1,22_B_exp8,0.017879547373227337
B,30,1,22_B_exp32,0.01770706019293861
B,30,1,22_B_exp64,0.017676651608903242
B,30,7,22_B_exp8,0.01986731895824754
B,30,7,22_B_exp32,0.019728826034125405
B,30,7,22_B_exp64,0.01969886285902447
B,60,1,22_B_exp8,0.017949123557719614
B,60,1,22_B_exp32,0.017847473926826563
B,60,1,22_B_exp64,0.01759915062062004
B,60,7,22_B_exp8,0.01953987345420325
B,60,7,22_B_exp32,0.019666345856551613
B,60,7,22_B_exp64,0.019725986742688453
