letter,input_days,output_days,experiment_name,weighted_metric
G,30,1,22_G_exp8,0.0171522069722414
G,30,1,22_G_exp32,0.016877483576536182
G,30,1,22_G_exp64,0.01687278039753437
G,30,7,22_G_exp8,0.021257184445858
G,30,7,22_G_exp32,0.020460747182369232
G,30,7,22_G_exp64,0.02056843973696232
G,60,1,22_G_exp8,0.01771263405680656
G,60,1,22_G_exp32,0.016830863431096073
G,60,1,22_G_exp64,0.01691945269703865
G,60,7,22_G_exp8,0.020433384925127033
G,60,7,22_G_exp32,0.02029743790626526
G,60,7,22_G_exp64,0.020507140085101128
