letter,input_days,output_days,experiment_name,weighted_metric
N,30,1,22_N_exp8,0.017326300963759422
N,30,1,22_N_exp32,0.017075361683964733
N,30,1,22_N_exp64,0.016931019723415375
N,30,7,22_N_exp8,0.020589625462889668
N,30,7,22_N_exp32,0.02042226865887642
N,30,7,22_N_exp64,0.020471880212426186
N,60,1,22_N_exp8,0.0173941683024168
N,60,1,22_N_exp32,0.016881104558706284
N,60,1,22_N_exp64,0.01692656427621841
N,60,7,22_N_exp8,0.02086947113275528
N,60,7,22_N_exp32,0.0201182272285223
N,60,7,22_N_exp64,0.020436329767107964
