letter,input_days,output_days,experiment_name,weighted_metric
D,30,1,11_D_exp8,0.7664997999866804
D,30,1,11_D_exp32,0.7706271981199582
D,30,1,11_D_exp64,0.7686091586947442
D,30,7,11_D_exp8,0.7641839608550072
D,30,7,11_D_exp32,0.77509177227815
D,30,7,11_D_exp64,0.7837931650380293
D,60,1,11_D_exp8,0.7625840057929358
D,60,1,11_D_exp32,0.7704714462161064
D,60,1,11_D_exp64,0.7691225409507751
D,60,7,11_D_exp8,0.7657540887594223
D,60,7,11_D_exp32,0.7841141261160373
D,60,7,11_D_exp64,0.7837646466990312
