letter,input_days,output_days,experiment_name,weighted_metric
AD,30,1,11_AD_exp8,0.9049919247627258
AD,30,1,11_AD_exp32,0.9017713069915771
AD,30,1,11_AD_exp64,0.8950080275535583
AD,30,7,11_AD_exp8,0.9049930572509766
AD,30,7,11_AD_exp32,0.9103559851646424
AD,30,7,11_AD_exp64,0.9136847257614136
AD,60,1,11_AD_exp8,0.8715686202049255
AD,60,1,11_AD_exp32,0.8895424604415894
AD,60,1,11_AD_exp64,0.9035947918891908
AD,60,7,11_AD_exp8,0.914942502975464
AD,60,7,11_AD_exp32,0.9132536053657532
AD,60,7,11_AD_exp64,0.9065446853637696
