letter,input_days,output_days,experiment_name,weighted_metric
G,30,1,11_G_exp8,0.8840579986572266
G,30,1,11_G_exp32,0.8904991745948792
G,30,1,11_G_exp64,0.9101449251174928
G,30,7,11_G_exp8,0.9012482762336732
G,30,7,11_G_exp32,0.9191862940788268
G,30,7,11_G_exp64,0.9109569787979126
G,60,1,11_G_exp8,0.8915032744407654
G,60,1,11_G_exp32,0.9124183058738708
G,60,1,11_G_exp64,0.9183006286621094
G,60,7,11_G_exp8,0.8961294889450073
G,60,7,11_G_exp32,0.9081398248672484
G,60,7,11_G_exp64,0.9216045141220092
