letter,input_days,output_days,experiment_name,weighted_metric
B,30,1,11_B_exp8,0.8588839650154114
B,30,1,11_B_exp32,0.8648056348164876
B,30,1,11_B_exp64,0.8757732152938843
B,30,7,11_B_exp8,0.8680128494898478
B,30,7,11_B_exp32,0.8906471490859985
B,30,7,11_B_exp64,0.9057482520739237
B,60,1,11_B_exp8,0.8665351947148641
B,60,1,11_B_exp32,0.8625348846117655
B,60,1,11_B_exp64,0.8684544364611307
B,60,7,11_B_exp8,0.8704862117767334
B,60,7,11_B_exp32,0.8779828627904256
B,60,7,11_B_exp64,0.8940316994984945
