letter,input_days,output_days,experiment_name,weighted_metric
J,30,1,11_J_exp8,0.8382299145062765
J,30,1,11_J_exp32,0.8280248959859212
J,30,1,11_J_exp64,0.8415215810139974
J,30,7,11_J_exp8,0.8436981956164042
J,30,7,11_J_exp32,0.8486174384752909
J,30,7,11_J_exp64,0.8552024722099304
J,60,1,11_J_exp8,0.8523370345433553
J,60,1,11_J_exp32,0.838868522644043
J,60,1,11_J_exp64,0.8563609719276428
J,60,7,11_J_exp8,0.8531465450922648
J,60,7,11_J_exp32,0.8594010988871257
J,60,7,11_J_exp64,0.8637965083122253
