letter,input_days,output_days,experiment_name,weighted_metric
C,30,1,11_C_exp8,0.8588298559188843
C,30,1,11_C_exp32,0.8631239732106527
C,30,1,11_C_exp64,0.884594738483429
C,30,7,11_C_exp8,0.8541223605473837
C,30,7,11_C_exp32,0.8673447370529175
C,30,7,11_C_exp64,0.893404225508372
C,60,1,11_C_exp8,0.8651416103045145
C,60,1,11_C_exp32,0.8625272313753763
C,60,1,11_C_exp64,0.9011982679367065
C,60,7,11_C_exp8,0.8536867698033651
C,60,7,11_C_exp32,0.8670107126235962
C,60,7,11_C_exp64,0.8901868859926859
