letter,input_days,output_days,experiment_name,weighted_metric
AA,30,1,11_AA_exp8,0.8566827774047852
AA,30,1,11_AA_exp32,0.8629092971483866
AA,30,1,11_AA_exp64,0.842082679271698
AA,30,7,11_AA_exp8,0.8450146516164144
AA,30,7,11_AA_exp32,0.8751579721768697
AA,30,7,11_AA_exp64,0.8531668980916342
AA,60,1,11_AA_exp8,0.8525054454803467
AA,60,1,11_AA_exp32,0.8179738720258077
AA,60,1,11_AA_exp64,0.8767973780632019
AA,60,7,11_AA_exp8,0.8510751525561014
AA,60,7,11_AA_exp32,0.8562201857566833
AA,60,7,11_AA_exp64,0.8602079749107361
