letter,input_days,output_days,experiment_name,weighted_metric
U,30,1,20_U_exp0.7,0.041568856173903476
U,30,7,20_U_exp0.7,0.049181515979246374
U,60,1,20_U_exp0.7,0.05755092231579053
U,60,7,20_U_exp0.7,0.03358506628102735
