,letter,mean base 8,mean base 32,mean base 64
0,J,0.8824618717034658,0.8898412595192592,0.898282547791799
1,V,0.8805592566728592,0.8940248241027197,0.8994454652070999
2,G,0.9025870114564896,0.9179266095161438,0.9245268404483795
3,T,0.904565155506134,0.9163840711116791,0.9286658763885498
4,W,0.9158358424901962,0.913357675075531,0.9167827367782593
