letter,input_days,output_days,experiment_name,weighted_metric
G,30,1,12_G_exp8,0.9017713069915771
G,30,1,12_G_exp32,0.9049919247627258
G,30,1,12_G_exp64,0.9091787338256836
G,30,7,12_G_exp8,0.8967175483703613
G,30,7,12_G_exp32,0.9188627004623412
G,30,7,12_G_exp64,0.9364308714866638
G,60,1,12_G_exp8,0.9068627357482909
G,60,1,12_G_exp32,0.9241830110549928
G,60,1,12_G_exp64,0.914379060268402
G,60,7,12_G_exp8,0.9049964547157288
G,60,7,12_G_exp32,0.9236688017845154
G,60,7,12_G_exp64,0.9381186962127686
