letter,input_days,output_days,experiment_name,weighted_metric
V,30,1,12_V_exp8,0.8858535329500834
V,30,1,12_V_exp32,0.890105406443278
V,30,1,12_V_exp64,0.8987288475036621
V,30,7,12_V_exp8,0.8738308469454448
V,30,7,12_V_exp32,0.8953378041585286
V,30,7,12_V_exp64,0.8991732319196065
V,60,1,12_V_exp8,0.8798349897066752
V,60,1,12_V_exp32,0.8935014088948567
V,60,1,12_V_exp64,0.8925115823745727
V,60,7,12_V_exp8,0.8827176570892334
V,60,7,12_V_exp32,0.8971546769142151
V,60,7,12_V_exp64,0.9073681990305583
