letter,input_days,output_days,experiment_name,weighted_metric
T,30,1,21_T_exp8,0.8184800431185499
T,30,1,21_T_exp32,0.8228699677632627
T,30,1,21_T_exp64,0.8256830581443599
T,30,7,21_T_exp8,0.7438587578004032
T,30,7,21_T_exp32,0.7302911358545052
T,30,7,21_T_exp64,0.7276004327002381
T,60,1,21_T_exp8,0.8201754624062731
T,60,1,21_T_exp32,0.8379857850556708
T,60,1,21_T_exp64,0.8223094268115579
T,60,7,21_T_exp8,0.7894610863765609
T,60,7,21_T_exp32,0.7033589951368592
T,60,7,21_T_exp64,0.7594894695775767
