letter,input_days,output_days,experiment_name,weighted_metric
G,30,1,21_G_exp8,0.8199320648109241
G,30,1,21_G_exp32,0.8348059068153204
G,30,1,21_G_exp64,0.8288100399666481
G,30,7,21_G_exp8,0.7536999537534781
G,30,7,21_G_exp32,0.7759952366438821
G,30,7,21_G_exp64,0.7488506435066595
G,60,1,21_G_exp8,0.8321048544955401
G,60,1,21_G_exp32,0.8248008971228233
G,60,1,21_G_exp64,0.8151899007451284
G,60,7,21_G_exp8,0.7315713984089085
G,60,7,21_G_exp32,0.7558794389274985
G,60,7,21_G_exp64,0.7710718065492125
