letter,input_days,output_days,experiment_name,weighted_metric
AD,30,1,21_AD_exp8,0.7797919660630617
AD,30,1,21_AD_exp32,0.8059360770430694
AD,30,1,21_AD_exp64,0.8297466788798681
AD,30,7,21_AD_exp8,0.7237103329679195
AD,30,7,21_AD_exp32,0.7338599589746293
AD,30,7,21_AD_exp64,0.7113420543100017
AD,60,1,21_AD_exp8,0.8159771851507531
AD,60,1,21_AD_exp32,0.8294386136861115
AD,60,1,21_AD_exp64,0.8146651306881956
AD,60,7,21_AD_exp8,0.7140580096511897
AD,60,7,21_AD_exp32,0.7804357541764742
AD,60,7,21_AD_exp64,0.7476579642929055
