,letter,mean base 8,mean base 32,mean base 64
0,J,0.015196184169811507,0.014468304781864087,0.014341131108812988
1,V,0.015208317867169778,0.014465196896344424,0.014225451415404678
2,G,0.01498601003549993,0.014202362159267068,0.01313623203895986
3,T,0.014888901030644774,0.013728355756029487,0.014152318704873323
4,W,0.014748694142326713,0.014721331419423223,0.014140404062345624
