letter,input_days,output_days,experiment_name,weighted_metric
G,30,1,25_G_exp8,0.8401606501271822
G,30,1,25_G_exp32,0.8266592173332077
G,30,1,25_G_exp64,0.8351947871185904
G,30,7,25_G_exp8,0.7048925729016108
G,30,7,25_G_exp32,0.7333107885519139
G,30,7,25_G_exp64,0.7567715977908629
G,60,1,25_G_exp8,0.8417051510391402
G,60,1,25_G_exp32,0.8216666697382919
G,60,1,25_G_exp64,0.8098571973965958
G,60,7,25_G_exp8,0.7539115726404096
G,60,7,25_G_exp32,0.7686264902688236
G,60,7,25_G_exp64,0.7277604864275853
