letter,input_days,output_days,experiment_name,weighted_metric
W,30,1,4_W_exp8,0.01696140132844448
W,30,1,4_W_exp32,0.016397897154092792
W,30,1,4_W_exp64,0.015161897987127302
W,30,7,4_W_exp8,0.01838146522641182
W,30,7,4_W_exp32,0.017678344622254368
W,30,7,4_W_exp64,0.01639286987483501
W,60,1,4_W_exp8,0.016207555308938026
W,60,1,4_W_exp32,0.01666899956762791
W,60,1,4_W_exp64,0.014776216819882391
W,60,7,4_W_exp8,0.01827479526400566
W,60,7,4_W_exp32,0.016541922464966774
W,60,7,4_W_exp64,0.01649816334247589
