letter,input_days,output_days,experiment_name,weighted_metric
C,30,1,4_C_exp8,0.01700604539716757
C,30,1,4_C_exp32,0.016671683034710897
C,30,1,4_C_exp64,0.015609639831779506
C,30,7,4_C_exp8,0.01819517549534305
C,30,7,4_C_exp32,0.016682641743095354
C,30,7,4_C_exp64,0.015966722929552823
C,60,1,4_C_exp8,0.016274178870210126
C,60,1,4_C_exp32,0.018060586274358907
C,60,1,4_C_exp64,0.016601804340602596
C,60,7,4_C_exp8,0.018521562077793756
C,60,7,4_C_exp32,0.015740438610972726
C,60,7,4_C_exp64,0.016244087900434218
