letter,input_days,output_days,experiment_name,weighted_metric
AA,30,1,4_AA_exp8,0.01849604187877614
AA,30,1,4_AA_exp32,0.017203311486748835
AA,30,1,4_AA_exp64,0.016034841862264552
AA,30,7,4_AA_exp8,0.01814852618541913
AA,30,7,4_AA_exp32,0.017257099642473107
AA,30,7,4_AA_exp64,0.016699719117531757
AA,60,1,4_AA_exp8,0.018020737335132826
AA,60,1,4_AA_exp32,0.017551878461332507
AA,60,1,4_AA_exp64,0.017125688630211
AA,60,7,4_AA_exp8,0.017445532792881756
AA,60,7,4_AA_exp32,0.017464963922731017
AA,60,7,4_AA_exp64,0.015718629556324554
