letter,input_days,output_days,experiment_name,weighted_metric
V,30,1,4_V_exp8,0.017603982353442106
V,30,1,4_V_exp32,0.01759564339676324
V,30,1,4_V_exp64,0.01710738626332218
V,30,7,4_V_exp8,0.018385636858923842
V,30,7,4_V_exp32,0.018303201878208566
V,30,7,4_V_exp64,0.018516609816960673
V,60,1,4_V_exp8,0.017601611914441866
V,60,1,4_V_exp32,0.017431424586337153
V,60,1,4_V_exp64,0.01731884969836649
V,60,7,4_V_exp8,0.01861473541910283
V,60,7,4_V_exp32,0.01785677466385004
V,60,7,4_V_exp64,0.017959224924977337
