letter,input_days,output_days,experiment_name,weighted_metric
A,30,1,4_A_exp8,0.015951799228787422
A,30,1,4_A_exp32,0.017589477822184563
A,30,1,4_A_exp64,0.016966640949249268
A,30,7,4_A_exp8,0.017651963979005814
A,30,7,4_A_exp32,0.01755114085972309
A,30,7,4_A_exp64,0.016263512894511226
A,60,1,4_A_exp8,0.01695011556148529
A,60,1,4_A_exp32,0.017861144617199898
A,60,1,4_A_exp64,0.01774754747748375
A,60,7,4_A_exp8,0.018289545550942417
A,60,7,4_A_exp32,0.01700493320822716
A,60,7,4_A_exp64,0.015826821327209473
