letter,input_days,output_days,experiment_name,weighted_metric
Q,30,1,4_Q_exp8,0.01794108747262038
Q,30,1,4_Q_exp32,0.016296284281093032
Q,30,1,4_Q_exp64,0.01696168563618254
Q,30,7,4_Q_exp8,0.018174856423768176
Q,30,7,4_Q_exp32,0.016870563043704052
Q,30,7,4_Q_exp64,0.01715933558718935
Q,60,1,4_Q_exp8,0.01908253440868203
Q,60,1,4_Q_exp32,0.01601896707766822
Q,60,1,4_Q_exp64,0.01724572079804014
Q,60,7,4_Q_exp8,0.017969291383290995
Q,60,7,4_Q_exp32,0.016590240168846956
Q,60,7,4_Q_exp64,0.016626426910965882
