letter,input_days,output_days,experiment_name,weighted_metric
G,30,1,4_G_exp8,0.015995260328054428
G,30,1,4_G_exp32,0.014787040650844576
G,30,1,4_G_exp64,0.01878388598561287
G,30,7,4_G_exp8,0.01846221089363098
G,30,7,4_G_exp32,0.0196215957403183
G,30,7,4_G_exp64,0.015909146517515182
G,60,1,4_G_exp8,0.015974560752511024
G,60,1,4_G_exp32,0.016911568120121956
G,60,1,4_G_exp64,0.016216430813074112
G,60,7,4_G_exp8,0.01782950758934021
G,60,7,4_G_exp32,0.01726081594824791
G,60,7,4_G_exp64,0.016086580231785774
