letter,input_days,output_days,experiment_name,weighted_metric
AB,30,1,4_AB_exp8,0.017856806516647342
AB,30,1,4_AB_exp32,0.017548143863677982
AB,30,1,4_AB_exp64,0.01712617836892605
AB,30,7,4_AB_exp8,0.017897462472319603
AB,30,7,4_AB_exp32,0.016876116394996643
AB,30,7,4_AB_exp64,0.01621941104531288
AB,60,1,4_AB_exp8,0.01714889518916607
AB,60,1,4_AB_exp32,0.014717377722263338
AB,60,1,4_AB_exp64,0.015709985047578808
AB,60,7,4_AB_exp8,0.018800145015120503
AB,60,7,4_AB_exp32,0.017776284366846085
AB,60,7,4_AB_exp64,0.01831144280731678
