letter,input_days,output_days,experiment_name,weighted_metric
AB,30,1,18_AB_exp8,0.013110056519508362
AB,30,1,18_AB_exp32,0.012588592246174812
AB,30,1,18_AB_exp64,0.012693207710981369
AB,30,7,18_AB_exp8,0.01793394424021244
AB,30,7,18_AB_exp32,0.017278356477618214
AB,30,7,18_AB_exp64,0.01791742630302906
AB,60,1,18_AB_exp8,0.013149673119187357
AB,60,1,18_AB_exp32,0.01274807658046484
AB,60,1,18_AB_exp64,0.012590028345584871
AB,60,7,18_AB_exp8,0.017822884023189545
AB,60,7,18_AB_exp32,0.01757895015180111
AB,60,7,18_AB_exp64,0.017520628869533542
