letter,input_days,output_days,experiment_name,weighted_metric
F,30,1,18_F_exp8,0.013542899652495624
F,30,1,18_F_exp32,0.013303477669125825
F,30,1,18_F_exp64,0.013270999831882747
F,30,7,18_F_exp8,0.01872438718186041
F,30,7,18_F_exp32,0.017766138362702716
F,30,7,18_F_exp64,0.01772218617347724
F,60,1,18_F_exp8,0.014010256899378161
F,60,1,18_F_exp32,0.013414632250514754
F,60,1,18_F_exp64,0.013389501208216664
F,60,7,18_F_exp8,0.01859619565704686
F,60,7,18_F_exp32,0.01822400624801418
F,60,7,18_F_exp64,0.018403983980185536
