letter,input_days,output_days,experiment_name,weighted_metric
B,30,1,18_B_exp8,0.013354194878587173
B,30,1,18_B_exp32,0.012775420688057058
B,30,1,18_B_exp64,0.012692513775401282
B,30,7,18_B_exp8,0.017970353494171035
B,30,7,18_B_exp32,0.017609590446157605
B,30,7,18_B_exp64,0.01756264396350492
B,60,1,18_B_exp8,0.013308512093722108
B,60,1,18_B_exp32,0.012741512703624638
B,60,1,18_B_exp64,0.012646972413428803
B,60,7,18_B_exp8,0.01787451119941958
B,60,7,18_B_exp32,0.017616097904456573
B,60,7,18_B_exp64,0.017546520951654068
