letter,input_days,output_days,experiment_name,weighted_metric
AA,30,1,18_AA_exp8,0.013725202718892238
AA,30,1,18_AA_exp32,0.013351351730124446
AA,30,1,18_AA_exp64,0.013287080293654968
AA,30,7,18_AA_exp8,0.018281084312678598
AA,30,7,18_AA_exp32,0.018121704990578965
AA,30,7,18_AA_exp64,0.017635140942329427
AA,60,1,18_AA_exp8,0.013670748738019446
AA,60,1,18_AA_exp32,0.013377724040486812
AA,60,1,18_AA_exp64,0.0131140377408152
AA,60,7,18_AA_exp8,0.017937541503735492
AA,60,7,18_AA_exp32,0.017792284191234048
AA,60,7,18_AA_exp64,0.017857517830974036
