letter,input_days,output_days,experiment_name,weighted_metric
Y,30,1,18_Y_exp8,0.013504978269338608
Y,30,1,18_Y_exp32,0.012740134261548521
Y,30,1,18_Y_exp64,0.012657657265663149
Y,30,7,18_Y_exp8,0.01766196824610233
Y,30,7,18_Y_exp32,0.01762854866683483
Y,30,7,18_Y_exp64,0.017360122874379158
Y,60,1,18_Y_exp8,0.014512819238007069
Y,60,1,18_Y_exp32,0.012775118462741377
Y,60,1,18_Y_exp64,0.012437876313924791
Y,60,7,18_Y_exp8,0.017985835671424866
Y,60,7,18_Y_exp32,0.017397895455360413
Y,60,7,18_Y_exp64,0.017274700105190274
