,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
146,1,1,0,6,0,60,1,0.0069947829470038405,0.0069947829470038405,1182561.25,0.05531938374042511,3362,112.1030056476593,20_J_exp64,20_J.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,93,Network 2,J,Min
125,1,1,0,1,0,30,7,0.02527843602001667,0.025278434157371518,48210.04296875,0.11595094203948975,2700,23.54511094093323,20_J_exp64,20_J.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,24,Network 2,J,Max
146,1,1,0,6,0,60,1,0.006995683070272207,0.006995683070272207,1088133.125,0.055098414421081536,3362,103.14351654052734,20_V_exp64,20_V.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,85,Network 3,V,Min
65,1,1,0,1,0,30,7,0.021774828433990482,0.021774828433990482,58829.27734375,0.11088917404413223,2700,22.573020219802856,20_V_exp32,20_V.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,23,Network 3,V,Max
144,1,1,0,6,0,30,1,0.00710534816607833,0.00710534816607833,1158439.5,0.05666031688451768,3392,111.09266448020935,20_M_exp64,20_M.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,96,Network 4,M,Min
23,1,1,0,5,0,60,7,0.02106758020818233,0.02106758020818233,288605.1875,0.10496766120195387,3354,88.8437385559082,20_M_exp8,20_M.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,72,Network 4,M,Max
