,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
10,1,0,0,0,0,60,1,0.012342222034931185,0.012342222034931185,204875.59375,0.07715854793787003,2032,50.10791325569153,20_N_exp64,20_N.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,66,Network 2,N,Min
11,1,0,0,0,0,60,7,0.01887461729347706,0.01887461543083191,213403.34375,0.09963056445121764,2026,39.1384904384613,20_G_exp64,20_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,50,Network 2,G,Max
10,1,0,0,0,0,60,1,0.01235926803201437,0.01235926803201437,127976.1875,0.07721777260303497,2032,51.18003296852112,20_T_exp64,20_T.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,69,Network 3,T,Min
1,1,0,0,0,0,30,7,0.01850729063153267,0.01850729249417782,445736.375,0.09956260025501253,2056,65.79954886436461,20_T_exp8,20_T.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,86,Network 3,T,Max
6,1,0,0,0,0,60,1,0.012543129734694958,0.012543129734694958,191960.453125,0.07815674692392349,2032,59.624226570129395,20_AD_exp32,20_AD.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,80,Network 4,AD,Min
3,1,0,0,0,0,60,7,0.018483186140656468,0.018483186140656468,503831.375,0.10024325549602507,2026,51.04707789421082,20_AD_exp8,20_AD.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,64,Network 4,AD,Max
