1,0,0,0,1,30,1,0.012397939339280128,0.012397939339280128,361793.40625,0.07975192368030548,2062,128.33077573776245,8_G_exp8,8_G.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays1,107
1,0,0,0,1,30,7,0.016631949692964554,0.016631951555609703,423993.34375,0.0927630066871643,2056,182.42140221595764,8_G_exp8,8_G.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays7,150
1,0,0,0,1,60,1,0.013894729316234589,0.013894729316234589,377095.53125,0.08206832408905029,2032,128.94387984275818,8_G_exp8,8_G.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays1,107
1,0,0,0,1,60,7,0.015292191877961159,0.015292192809283733,377242.625,0.0887356698513031,2026,183.97939467430115,8_G_exp8,8_G.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays7,150
1,0,0,0,1,30,1,0.012552737258374691,0.012552737258374691,80115.578125,0.07710948586463928,2062,128.54746747016907,8_G_exp32,8_G.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays1,80
1,0,0,0,1,30,7,0.012009931728243828,0.012009931728243828,279049.0625,0.07632897049188614,2056,237.97052431106567,8_G_exp32,8_G.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays7,150
1,0,0,0,1,60,1,0.01261710375547409,0.01261710375547409,159822.671875,0.07847120612859726,2032,132.23463106155396,8_G_exp32,8_G.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays1,83
1,0,0,0,1,60,7,0.0128787225112319,0.0128787225112319,206393.625,0.07988689839839935,2026,243.077894449234,8_G_exp32,8_G.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays7,150
1,0,0,0,1,30,1,0.01556808315217495,0.01556808315217495,196047.359375,0.0831228494644165,2062,89.03324937820435,8_G_exp64,8_G.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays1,54
1,0,0,0,1,30,7,0.011052632704377174,0.011052632704377174,115199.6328125,0.07229138910770416,2056,251.0246720314026,8_G_exp64,8_G.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays7,150
1,0,0,0,1,60,1,0.01570456102490425,0.01570456102490425,210726.703125,0.08405163884162903,2032,125.88727688789368,8_G_exp64,8_G.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays1,75
1,0,0,0,1,60,7,0.010030313394963741,0.010030312463641167,163284.6875,0.06789381802082062,2026,263.43394207954407,8_G_exp64,8_G.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays7,150
