,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,binary_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,f1
0,1,1,0,0,2,30,1,0.04999934881925583,0.04999934881925583,0.9392096996307372,0.7954545617103577,0.760869562625885,35.0,274.0,9.0,11.0,3287,227.93297863006592,10_B_exp8,10_B.v1.l1.ds0.l_combo0.ds_combo1.idays30.odays1,100,0.7777777841944752
1,1,1,0,0,2,30,7,0.05884246528148651,0.05884246155619621,0.9079461693763732,0.5605095624923706,0.7039999961853027,176.0,1915.0,138.0,74.0,3281,234.26753616333008,10_B_exp8,10_B.v1.l1.ds0.l_combo0.ds_combo1.idays30.odays7,100,0.6241134788559377
2,1,1,0,0,2,60,1,0.04264190793037415,0.04264190793037415,0.941717803478241,0.8148148059844971,0.6111111044883728,22.0,285.0,5.0,14.0,3257,164.7000312805176,10_B_exp8,10_B.v1.l1.ds0.l_combo0.ds_combo1.idays60.odays1,71,0.6984126908438546
3,1,1,0,0,2,60,7,0.05896467715501785,0.05896468088030815,0.9114811420440674,0.6226415038108826,0.5196850299835205,132.0,1948.0,80.0,122.0,3251,217.2120673656464,10_B_exp8,10_B.v1.l1.ds0.l_combo0.ds_combo1.idays60.odays7,92,0.5665235972452349
4,1,1,0,1,2,30,1,0.06219039857387543,0.06219039857387543,0.9151291251182556,0.7333333492279053,0.5945945978164673,22.0,226.0,8.0,15.0,2706,149.04233837127688,10_B_exp8,10_B.v1.l1.ds0.l_combo1.ds_combo1.idays30.odays1,79,0.6567164262489902
5,1,1,0,1,2,30,7,0.062264073640108115,0.062264073640108115,0.9021164178848268,0.6071428656578064,0.4615384638309479,102.0,1603.0,66.0,119.0,2700,88.9090359210968,10_B_exp8,10_B.v1.l1.ds0.l_combo1.ds_combo1.idays30.odays7,46,0.5244215984865717
6,1,1,0,1,2,60,1,0.06620027869939804,0.06620027869939804,0.891791045665741,0.6944444179534912,0.5813953280448914,25.0,214.0,11.0,18.0,2676,192.50264096260068,10_B_exp8,10_B.v1.l1.ds0.l_combo1.ds_combo1.idays60.odays1,100,0.6329113690827524
7,1,1,0,1,2,60,7,0.06977565586566925,0.06977564841508865,0.8828250169754028,0.5956678986549377,0.6066176295280457,165.0,1485.0,112.0,107.0,2670,97.1529312133789,10_B_exp8,10_B.v1.l1.ds0.l_combo1.ds_combo1.idays60.odays7,49,0.6010929021396579
8,1,1,0,2,2,30,1,0.05017028748989105,0.05017028748989105,0.917682945728302,0.6666666865348816,0.7441860437393188,32.0,269.0,16.0,11.0,3272,227.919105052948,10_B_exp8,10_B.v1.l1.ds0.l_combo2.ds_combo1.idays30.odays1,100,0.7032967131144467
9,1,1,0,2,2,30,7,0.05844103544950485,0.05844103544950485,0.9108781218528748,0.6713286638259888,0.6357616186141968,192.0,1893.0,94.0,110.0,3266,221.51319670677185,10_B_exp8,10_B.v1.l1.ds0.l_combo2.ds_combo1.idays30.odays7,95,0.6530612363505929
10,1,1,0,2,2,60,1,0.04860169813036919,0.04860169813036919,0.9200000166893004,0.6744186282157898,0.707317054271698,29.0,270.0,14.0,12.0,3242,194.71368932724,10_B_exp8,10_B.v1.l1.ds0.l_combo2.ds_combo1.idays60.odays1,85,0.6904761938213485
11,1,1,0,2,2,60,7,0.0757332518696785,0.0757332518696785,0.8774250149726868,0.6352941393852234,0.4668588042259216,162.0,1828.0,93.0,185.0,3236,84.77129888534544,10_B_exp8,10_B.v1.l1.ds0.l_combo2.ds_combo1.idays60.odays7,36,0.5382059975693598
12,1,1,0,3,2,30,1,0.06608197093009949,0.06608197093009949,0.9056047201156616,0.7619047760963441,0.8421052694320679,64.0,243.0,20.0,12.0,3389,236.6364517211914,10_B_exp8,10_B.v1.l1.ds0.l_combo3.ds_combo1.idays30.odays1,100,0.8000000106543304
13,1,1,0,3,2,30,7,0.07619424164295198,0.07619423419237137,0.8891698122024536,0.7474402785301208,0.7920433878898621,438.0,1672.0,148.0,115.0,3383,226.71469163894653,10_B_exp8,10_B.v1.l1.ds0.l_combo3.ds_combo1.idays30.odays7,94,0.7690956953496323
14,1,1,0,3,2,60,1,0.0706661269068718,0.0706661269068718,0.898809552192688,0.7605633735656738,0.7605633735656738,54.0,248.0,17.0,17.0,3359,236.56686973571775,10_B_exp8,10_B.v1.l1.ds0.l_combo3.ds_combo1.idays60.odays1,100,0.7605633735656738
15,1,1,0,3,2,60,7,0.07136505842208862,0.07136505097150803,0.9068877696990968,0.7622047066688538,0.8768116235733032,484.0,1649.0,151.0,68.0,3353,242.91426301002502,10_B_exp8,10_B.v1.l1.ds0.l_combo3.ds_combo1.idays60.odays7,100,0.8155012662391122
16,1,1,0,4,2,30,1,0.060800377279520035,0.060800377279520035,0.9201183319091796,0.8700000047683716,0.8613861203193665,87.0,224.0,13.0,14.0,3378,234.61663222312927,10_B_exp8,10_B.v1.l1.ds0.l_combo4.ds_combo1.idays30.odays1,100,0.865671634913075
17,1,1,0,4,2,30,7,0.07516103237867355,0.07516103237867355,0.8985629677772522,0.7893030643463135,0.8157454133033752,487.0,1639.0,130.0,110.0,3372,222.62912678718567,10_B_exp8,10_B.v1.l1.ds0.l_combo4.ds_combo1.idays30.odays7,94,0.8023064267686656
18,1,1,0,4,2,60,1,0.0799611359834671,0.0799611359834671,0.8716418147087097,0.7244898080825806,0.8160919547080994,71.0,221.0,27.0,16.0,3348,224.81301140785217,10_B_exp8,10_B.v1.l1.ds0.l_combo4.ds_combo1.idays60.odays1,95,0.7675675746974847
19,1,1,0,4,2,60,7,0.07653430849313736,0.07653431594371796,0.8968017101287842,0.7957446575164795,0.8512898087501526,561.0,1542.0,144.0,98.0,3342,241.89804220199585,10_B_exp8,10_B.v1.l1.ds0.l_combo4.ds_combo1.idays60.odays7,100,0.8225806213353356
20,1,1,0,5,2,30,1,0.036339879035949714,0.036339879035949714,0.9557521939277648,0.6800000071525574,0.7083333134651184,17.0,307.0,8.0,7.0,3390,199.86527752876282,10_B_exp8,10_B.v1.l1.ds0.l_combo5.ds_combo1.idays30.odays1,84,0.6938775452113755
21,1,1,0,5,2,30,7,0.05508603900671005,0.05508604645729065,0.9224610328674316,0.6911764740943909,0.22380952537059784,47.0,2142.0,21.0,163.0,3384,186.3766405582428,10_B_exp8,10_B.v1.l1.ds0.l_combo5.ds_combo1.idays30.odays7,76,0.33812949860400154
