1,1,0,0,2,30,1,0.06774666160345078,0.06774666160345078,0.8966565132141113,0.6190476417541504,0.3333333432674408,13.0,282.0,8.0,26.0,3287,228.15885591506958,10_M_exp8,10_M.v1.l1.ds0.l_combo0.ds_combo1.idays30.odays1,100
1,1,0,0,2,30,7,0.06949509680271149,0.06949509680271149,0.8923143744468689,0.5989847779273987,0.4111498296260834,118.0,1937.0,79.0,169.0,3281,233.70988273620605,10_M_exp8,10_M.v1.l1.ds0.l_combo0.ds_combo1.idays30.odays7,100
1,1,0,0,2,60,1,0.054858967661857605,0.054858967661857605,0.9110429286956787,0.75,0.5744680762290955,27.0,270.0,9.0,20.0,3257,223.46203756332397,10_M_exp8,10_M.v1.l1.ds0.l_combo0.ds_combo1.idays60.odays1,97
1,1,0,0,2,60,7,0.06933169066905975,0.06933169066905975,0.8948290944099426,0.4830508530139923,0.24152542650699615,57.0,1985.0,61.0,179.0,3251,200.75568628311157,10_M_exp8,10_M.v1.l1.ds0.l_combo0.ds_combo1.idays60.odays7,85
1,1,0,1,2,30,1,0.049021389335393906,0.049021389335393906,0.937269389629364,0.75,0.7272727489471436,24.0,230.0,8.0,9.0,2706,191.91372537612915,10_M_exp8,10_M.v1.l1.ds0.l_combo1.ds_combo1.idays30.odays1,100
1,1,0,1,2,30,7,0.07161115854978561,0.07161115109920502,0.888359785079956,0.6637930870056152,0.5365853905677795,154.0,1525.0,78.0,133.0,2700,192.953715801239,10_M_exp8,10_M.v1.l1.ds0.l_combo1.ds_combo1.idays30.odays7,100
1,1,0,1,2,60,1,0.07669100165367126,0.07669100165367126,0.8768656849861145,0.5833333134651184,0.5384615659713745,21.0,214.0,15.0,18.0,2676,101.7548086643219,10_M_exp8,10_M.v1.l1.ds0.l_combo1.ds_combo1.idays60.odays1,53
1,1,0,1,2,60,7,0.07475946098566055,0.07475945353507996,0.8817549347877502,0.5752212405204773,0.5098039507865906,130.0,1518.0,96.0,125.0,2670,196.23767375946045,10_M_exp8,10_M.v1.l1.ds0.l_combo1.ds_combo1.idays60.odays7,100
1,1,0,2,2,30,1,0.05191836133599281,0.05191836133599281,0.9359756112098694,0.7209302186965942,0.7749999761581421,31.0,276.0,12.0,9.0,3272,132.0797848701477,10_M_exp8,10_M.v1.l1.ds0.l_combo2.ds_combo1.idays30.odays1,58
1,1,0,2,2,30,7,0.07978237420320511,0.0797823816537857,0.8663171529769897,0.5545023679733276,0.3556230962276459,117.0,1866.0,94.0,212.0,3266,107.74691987037659,10_M_exp8,10_M.v1.l1.ds0.l_combo2.ds_combo1.idays30.odays7,46
1,1,0,2,2,60,1,0.05625833943486214,0.05625833943486214,0.9230769276618958,0.7096773982048035,0.5789473652839661,22.0,278.0,9.0,16.0,3242,86.49089670181274,10_M_exp8,10_M.v1.l1.ds0.l_combo2.ds_combo1.idays60.odays1,38
1,1,0,2,2,60,7,0.06674708425998688,0.06674709171056747,0.9096119999885559,0.6690647602081299,0.6220735907554626,186.0,1877.0,92.0,113.0,3236,193.1447491645813,10_M_exp8,10_M.v1.l1.ds0.l_combo2.ds_combo1.idays60.odays7,83
1,1,0,3,2,30,1,0.08243071287870407,0.08243071287870407,0.8820058703422546,0.641791045665741,0.7288135886192322,43.0,256.0,24.0,16.0,3389,240.8725049495697,10_M_exp8,10_M.v1.l1.ds0.l_combo3.ds_combo1.idays30.odays1,100
1,1,0,3,2,30,7,0.07372518628835678,0.07372518628835678,0.8929625153541565,0.7007168531417847,0.8179916143417358,391.0,1728.0,167.0,87.0,3383,241.82547616958618,10_M_exp8,10_M.v1.l1.ds0.l_combo3.ds_combo1.idays30.odays7,100
1,1,0,3,2,60,1,0.07862381637096405,0.07862381637096405,0.8898809552192688,0.7407407164573669,0.7894737124443054,60.0,239.0,21.0,16.0,3359,118.67100977897644,10_M_exp8,10_M.v1.l1.ds0.l_combo3.ds_combo1.idays60.odays1,50
1,1,0,3,2,60,7,0.08765257894992828,0.08765258640050888,0.8758503198623657,0.7149681448936462,0.7989323735237122,449.0,1611.0,179.0,113.0,3353,86.98110365867615,10_M_exp8,10_M.v1.l1.ds0.l_combo3.ds_combo1.idays60.odays7,36
1,1,0,4,2,30,1,0.08011983335018158,0.08011983335018158,0.8757396340370178,0.747474730014801,0.8131868243217468,74.0,222.0,25.0,17.0,3378,107.21371579170227,10_M_exp8,10_M.v1.l1.ds0.l_combo4.ds_combo1.idays30.odays1,46
1,1,0,4,2,30,7,0.0846584215760231,0.0846584215760231,0.877430260181427,0.748271107673645,0.8335901498794556,541.0,1535.0,182.0,108.0,3372,239.33838748931885,10_M_exp8,10_M.v1.l1.ds0.l_combo4.ds_combo1.idays30.odays7,100
1,1,0,4,2,60,1,0.09124933183193207,0.09124933183193207,0.874626874923706,0.7428571581840515,0.8387096524238586,78.0,215.0,27.0,15.0,3348,177.56273555755615,10_M_exp8,10_M.v1.l1.ds0.l_combo4.ds_combo1.idays60.odays1,75
1,1,0,4,2,60,7,0.08746038377285004,0.08746039122343063,0.8776119351387024,0.7228018045425415,0.8276450634002686,485.0,1573.0,186.0,101.0,3342,242.32731676101685,10_M_exp8,10_M.v1.l1.ds0.l_combo4.ds_combo1.idays60.odays7,100
1,1,0,5,2,30,1,0.05618688836693764,0.05618688836693764,0.9321534037590027,0.7727272510528564,0.48571428656578064,17.0,299.0,5.0,18.0,3390,130.94207119941711,10_M_exp8,10_M.v1.l1.ds0.l_combo5.ds_combo1.idays30.odays1,55
1,1,0,5,2,30,7,0.052336663007736206,0.052336666733026505,0.9258322715759277,0.5306122303009033,0.14525139331817627,26.0,2171.0,23.0,153.0,3384,242.31328701972961,10_M_exp8,10_M.v1.l1.ds0.l_combo5.ds_combo1.idays30.odays7,100
1,1,0,5,2,60,1,0.039024386554956436,0.039024386554956436,0.9375,0.7857142686843872,0.37931033968925476,11.0,304.0,3.0,18.0,3360,72.45979738235474,10_M_exp8,10_M.v1.l1.ds0.l_combo5.ds_combo1.idays60.odays1,30
1,1,0,5,2,60,7,0.06676893681287766,0.06676892936229706,0.9098639488220215,0.5142857432365417,0.1682243049144745,36.0,2104.0,34.0,178.0,3354,134.71259117126465,10_M_exp8,10_M.v1.l1.ds0.l_combo5.ds_combo1.idays60.odays7,56
