,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,binary_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,f1
0,1,1,1,0,1,30,1,0.06870689243078232,0.06870689243078232,0.8996960520744324,0.6190476417541504,0.604651153087616,26.0,270.0,16.0,17.0,3287,128.25771641731262,10_I_exp8,10_I.v1.l1.ds1.l_combo0.ds_combo1.idays30.odays1,56,0.6117647120036876
1,1,1,1,0,1,30,7,0.07315132766962051,0.07315132766962051,0.8792878985404968,0.5959596037864685,0.3734177350997925,118.0,1907.0,80.0,198.0,3281,235.9301166534424,10_I_exp8,10_I.v1.l1.ds1.l_combo0.ds_combo1.idays30.odays7,100,0.45914398146050345
2,1,1,1,0,1,60,1,0.06452701985836029,0.06452701985836029,0.907975435256958,0.6000000238418579,0.5,18.0,278.0,12.0,18.0,3257,230.6193311214447,10_I_exp8,10_I.v1.l1.ds1.l_combo0.ds_combo1.idays60.odays1,100,0.5454545553065526
3,1,1,1,0,1,60,7,0.07435179501771927,0.07435179501771927,0.8891323208808899,0.5827338099479675,0.29347825050354004,81.0,1948.0,58.0,195.0,3251,221.1269600391388,10_I_exp8,10_I.v1.l1.ds1.l_combo0.ds_combo1.idays60.odays7,94,0.3903614359397572
4,1,1,1,0,2,30,1,0.08597573637962341,0.08597573637962341,0.9057750701904296,0.0,0.0,0.0,298.0,0.0,31.0,3287,52.40976619720459,10_I_exp8,10_I.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays1,23,
5,1,1,1,0,2,30,7,0.12344823032617568,0.12344823032617568,0.8567086458206177,0.0,0.0,0.0,1973.0,0.0,330.0,3281,166.70089340209958,10_I_exp8,10_I.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays7,72,
6,1,1,1,0,2,60,1,0.11715677380561827,0.11715677380561827,0.8650306463241577,0.0,0.0,0.0,282.0,0.0,44.0,3257,41.68415284156799,10_I_exp8,10_I.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays1,18,
7,1,1,1,0,2,60,7,0.10857652127742767,0.10857651382684708,0.8764241933822632,0.0,0.0,0.0,2000.0,0.0,282.0,3251,38.1476013660431,10_I_exp8,10_I.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays7,16,
8,1,1,1,0,3,30,1,0.08856315165758133,0.08856315165758133,0.890577495098114,0.0,0.0,0.0,293.0,0.0,36.0,3287,70.5757143497467,10_I_exp8,10_I.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays1,31,
9,1,1,1,0,3,30,7,0.09123525768518448,0.09123525023460388,0.8910117149353027,0.0,0.0,0.0,2052.0,0.0,251.0,3281,130.53716015815738,10_I_exp8,10_I.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays7,56,
