1,1,0,0,2,30,1,0.003992750309407711,0.003992750309407711,3318,29.94270920753479,10_U_exp0.7,10_U.v1.l1.ds0.l_combo0.ds_combo1.idays30.odays1,34
1,1,0,0,2,30,7,0.1265060305595398,0.1265060305595398,3318,10.043886423110962,10_U_exp0.7,10_U.v1.l1.ds0.l_combo0.ds_combo1.idays30.odays7,11
1,1,0,0,2,60,1,0.03470388054847717,0.03470388054847717,3318,47.41147041320801,10_U_exp0.7,10_U.v1.l1.ds0.l_combo0.ds_combo1.idays60.odays1,54
1,1,0,0,2,60,7,0.007227195892482996,0.007227195892482996,3318,57.36326336860657,10_U_exp0.7,10_U.v1.l1.ds0.l_combo0.ds_combo1.idays60.odays7,66
1,1,0,1,2,30,1,0.0009376822272315621,0.0009376822272315621,2737,43.156243085861206,10_U_exp0.7,10_U.v1.l1.ds0.l_combo1.ds_combo1.idays30.odays1,60
1,1,0,1,2,30,7,0.1386861354112625,0.1386861354112625,2737,8.752704381942749,10_U_exp0.7,10_U.v1.l1.ds0.l_combo1.ds_combo1.idays30.odays7,11
1,1,0,1,2,60,1,0.08358921110630035,0.08358921110630035,2737,33.59799909591675,10_U_exp0.7,10_U.v1.l1.ds0.l_combo1.ds_combo1.idays60.odays1,46
1,1,0,1,2,60,7,0.03916626051068306,0.03916626051068306,2737,36.97154688835144,10_U_exp0.7,10_U.v1.l1.ds0.l_combo1.ds_combo1.idays60.odays7,51
1,1,0,2,2,30,1,0.14803625643253326,0.14803625643253326,3303,9.985492467880249,10_U_exp0.7,10_U.v1.l1.ds0.l_combo2.ds_combo1.idays30.odays1,11
1,1,0,2,2,30,7,0.006221819669008255,0.006221819669008255,3303,18.709403038024902,10_U_exp0.7,10_U.v1.l1.ds0.l_combo2.ds_combo1.idays30.odays7,21
1,1,0,2,2,60,1,0.19335347414016724,0.19335347414016724,3303,10.056626081466675,10_U_exp0.7,10_U.v1.l1.ds0.l_combo2.ds_combo1.idays60.odays1,11
