1,0,1,0,1,30,1,0.06472203135490417,0.06472203135490417,0.9114331603050232,0.8166877627372742,0.8324742317199707,646.0,2184.0,145.0,130.0,2062,147.70738220214844,10_F_exp8,10_F.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays1,100
1,0,1,0,1,30,7,0.07381236553192139,0.07381237298250198,0.9002773761749268,0.7901999950408936,0.7809844017028809,3951.0,15522.0,1049.0,1108.0,2056,151.22006702423096,10_F_exp8,10_F.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays7,100
1,0,1,0,1,60,1,0.0636863261461258,0.0636863261461258,0.906862735748291,0.7708674073219299,0.7646104097366333,471.0,2304.0,140.0,145.0,2032,108.62383151054382,10_F_exp8,10_F.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays1,74
1,0,1,0,1,60,7,0.06817054748535156,0.06817055493593216,0.9074829816818237,0.7600521445274353,0.8011454939842224,3497.0,15846.0,1104.0,868.0,2026,148.41385293006897,10_F_exp8,10_F.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays7,100
1,0,1,0,2,30,1,0.1389574110507965,0.1389574110507965,0.7661835551261902,0.31578946113586426,0.00834492314606905,6.0,2373.0,13.0,713.0,2062,95.55180239677429,10_F_exp8,10_F.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays1,65
1,0,1,0,2,30,7,0.14397522807121277,0.14397522807121277,0.7638002634048462,0.5588235259056091,0.018522128462791443,95.0,16426.0,75.0,5034.0,2056,86.3367600440979,10_F_exp8,10_F.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays7,57
1,0,1,0,2,60,1,0.15660613775253296,0.15660613775253296,0.7405228614807129,0.42331287264823914,0.08972691744565964,69.0,2197.0,94.0,700.0,2032,83.88395237922668,10_F_exp8,10_F.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays1,58
1,0,1,0,2,60,7,0.13969486951828003,0.13969485461711884,0.7698334455490112,0.2857142984867096,0.00040791352512314916,2.0,16407.0,5.0,4901.0,2026,147.85568809509277,10_F_exp8,10_F.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays7,100
1,0,1,0,3,30,1,0.06543859094381332,0.06543859094381332,0.8991948366165161,0.6702290177345276,0.8190298676490784,439.0,2353.0,216.0,97.0,2062,146.69197177886963,10_F_exp8,10_F.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays1,100
1,0,1,0,3,30,7,0.06375673413276672,0.06375674158334732,0.9083679914474487,0.7883194088935852,0.7514201402664185,3307.0,16341.0,888.0,1094.0,2056,148.91854405403137,10_F_exp8,10_F.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays7,100
1,0,1,0,3,60,1,0.07237403094768524,0.07237403094768524,0.9032679796218872,0.7560192346572876,0.7658536434173584,471.0,2293.0,152.0,144.0,2032,101.98403143882751,10_F_exp8,10_F.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays1,70
1,0,1,0,3,60,7,0.07721859961748123,0.07721859216690063,0.8902650475502014,0.7488653659820557,0.7464454770088196,3465.0,15511.0,1162.0,1177.0,2026,149.2244291305542,10_F_exp8,10_F.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays7,100
1,0,1,0,4,30,1,0.058705829083919525,0.058705829083919525,0.9281803369522095,0.8085106611251831,0.845786988735199,532.0,2350.0,126.0,97.0,2062,146.6122522354126,10_F_exp8,10_F.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays1,100
1,0,1,0,4,30,7,0.08078814297914505,0.08078814297914505,0.8840961456298828,0.7105314135551453,0.7815845608711243,3650.0,15473.0,1487.0,1020.0,2056,148.1602759361267,10_F_exp8,10_F.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays7,100
1,0,1,0,4,60,1,0.07875053584575653,0.07875053584575653,0.8849673271179199,0.7553516626358032,0.7201166152954102,494.0,2214.0,160.0,192.0,2032,105.69306707382202,10_F_exp8,10_F.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays1,73
1,0,1,0,4,60,7,0.07600914686918259,0.07600914686918259,0.8923293352127075,0.6994195580482483,0.7997155785560608,3374.0,15646.0,1450.0,845.0,2026,142.86286973953247,10_F_exp8,10_F.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays7,96
1,0,1,0,1,30,1,0.06615041941404343,0.06615041941404343,0.905314028263092,0.803949236869812,0.7862069010734558,570.0,2241.0,139.0,155.0,2062,58.348647117614746,10_F_exp32,10_F.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays1,40
1,0,1,0,1,30,7,0.05121588334441185,0.05121588334441185,0.9281091094017029,0.8154675364494324,0.85537189245224,3933.0,16142.0,890.0,665.0,2056,149.53391313552856,10_F_exp32,10_F.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays7,100
