letter,input_days,output_days,experiment_name,weighted_metric
J,30,1,3_J_exp8,0.01346564263497528
J,30,1,3_J_exp32,0.012723908037767169
J,30,1,3_J_exp64,0.012544475484675056
J,30,7,3_J_exp8,0.017243762380269725
J,30,7,3_J_exp32,0.016478516023303046
J,30,7,3_J_exp64,0.016111328569575072
J,60,1,3_J_exp8,0.013579046369294087
J,60,1,3_J_exp32,0.012696298057632298
J,60,1,3_J_exp64,0.013201671919861194
J,60,7,3_J_exp8,0.0168452122288814
J,60,7,3_J_exp32,0.015988563178508188
J,60,7,3_J_exp64,0.01585820371187047
