letter,input_days,output_days,experiment_name,weighted_metric
F,30,1,3_F_exp8,0.013020921638903863
F,30,1,3_F_exp32,0.013842784550094434
F,30,1,3_F_exp64,0.013823910072695414
F,30,7,3_F_exp8,0.016575333323668347
F,30,7,3_F_exp32,0.016496627501314552
F,30,7,3_F_exp64,0.016658237301989606
F,60,1,3_F_exp8,0.013408851791975316
F,60,1,3_F_exp32,0.01282739202139908
F,60,1,3_F_exp64,0.0139498544409069
F,60,7,3_F_exp8,0.01833945390006358
F,60,7,3_F_exp32,0.01602765834226349
F,60,7,3_F_exp64,0.015452189676231888
