letter,input_days,output_days,experiment_name,weighted_metric
V,30,1,3_V_exp8,0.014688832293215551
V,30,1,3_V_exp32,0.013660699525696525
V,30,1,3_V_exp64,0.013505388028990994
V,30,7,3_V_exp8,0.017122504858380298
V,30,7,3_V_exp32,0.016763110988234218
V,30,7,3_V_exp64,0.01610061552143838
V,60,1,3_V_exp8,0.014149885228055227
V,60,1,3_V_exp32,0.013405484289964704
V,60,1,3_V_exp64,0.013626700173617839
V,60,7,3_V_exp8,0.026533671788443503
V,60,7,3_V_exp32,0.025898057757988216
V,60,7,3_V_exp64,0.025547114931688646
