letter,input_days,output_days,experiment_name,weighted_metric
AA,30,1,3_AA_exp8,0.013547560126569713
AA,30,1,3_AA_exp32,0.012539914214279522
AA,30,1,3_AA_exp64,0.013341638863389717
AA,30,7,3_AA_exp8,0.017040582491824646
AA,30,7,3_AA_exp32,0.016140256914795873
AA,30,7,3_AA_exp64,0.014752021201988727
AA,60,1,3_AA_exp8,0.013956333015951816
AA,60,1,3_AA_exp32,0.013657694030775908
AA,60,1,3_AA_exp64,0.011656091742342313
AA,60,7,3_AA_exp8,0.01674457813911675
AA,60,7,3_AA_exp32,0.01583990713795335
AA,60,7,3_AA_exp64,0.015232608691481742
